Policy_ID,Trip_Type,Destination,Duration_Days,Premium,Coverage_Amount,Medical_Cover,Trip_Cancellation,Baggage_Loss,Claim_Status,No_Claim_Years
T05571,Domestic,India,15,4744.38,143260,Yes,Yes,Yes,No,2
T05572,Domestic,Europe,29,2201.24,146688,No,No,No,No,2
T05573,International,USA,23,8521.63,443650,Yes,Yes,No,No,2
T05574,International,India,12,4389.0,136059,Yes,Yes,No,No,0
T05575,Domestic,India,29,5342.36,191136,No,No,No,No,4
T05576,Domestic,UAE,28,7896.41,517986,Yes,Yes,Yes,No,2
T05577,International,India,2,2198.14,94206,Yes,No,No,Yes,1
T05578,Domestic,Australia,14,3200.05,186592,Yes,No,Yes,Yes,2
T05579,International,Europe,15,9251.92,766740,No,No,No,No,3
T05580,Domestic,Europe,10,7828.22,277134,No,No,No,No,2
T05581,International,UK,3,3726.0,264546,Yes,No,No,No,0
T05582,International,UAE,19,3560.54,224523,No,Yes,Yes,No,5
T05583,International,Europe,17,4574.39,104786,Yes,Yes,Yes,No,2
T05584,Domestic,UK,3,8210.31,499565,Yes,No,No,No,5
T05585,International,UAE,26,5668.8,409564,Yes,No,Yes,No,3
T05586,International,India,18,1382.78,43741,Yes,Yes,No,No,1
T05587,International,Australia,10,8834.02,283417,Yes,No,No,No,5
T05588,International,UK,3,4993.7,227388,Yes,No,No,No,4
T05589,Domestic,UAE,23,564.72,25872,Yes,No,Yes,No,2
T05590,International,USA,13,1070.14,70494,Yes,Yes,No,No,3
T05591,International,UAE,2,6823.64,565500,Yes,No,No,No,3
T05592,Domestic,Singapore,20,8479.68,243906,Yes,No,No,No,5
T05593,International,Australia,27,5099.92,395504,Yes,No,No,No,1
T05594,International,USA,17,707.0,26866,Yes,No,Yes,No,0
T05595,International,UK,9,1611.55,129206,Yes,Yes,Yes,No,2
T05596,Domestic,Australia,6,1631.09,79718,No,No,No,Yes,3
T05597,International,UAE,10,4062.1,116060,Yes,Yes,No,No,1
T05598,Domestic,Singapore,1,5988.94,376594,Yes,No,No,No,4
T05599,Domestic,UAE,22,5151.14,301015,Yes,Yes,No,No,3
T05600,International,UK,4,9728.46,665109,No,No,No,No,1
T05601,International,Australia,16,8124.0,454944,Yes,Yes,Yes,No,0
T05602,International,USA,15,5691.0,199185,Yes,No,No,Yes,0
T05603,International,India,3,8011.43,195776,Yes,Yes,No,No,3
T05604,International,USA,8,731.31,20979,Yes,No,Yes,No,3
T05605,International,India,6,5728.15,291502,Yes,No,Yes,No,5
T05606,Domestic,Europe,19,3710.99,282072,Yes,No,No,No,2
T05607,International,UK,5,9193.38,394002,Yes,No,No,No,1
T05608,Domestic,Singapore,4,4631.61,250971,No,No,No,No,3
T05609,Domestic,Australia,25,2109.04,76860,Yes,No,Yes,No,2
T05610,International,Australia,3,2771.42,150234,Yes,No,No,No,5
T05611,International,India,8,2112.88,127600,Yes,No,No,No,2
T05612,International,Australia,18,2682.4,57000,Yes,No,No,No,3
T05613,Domestic,Singapore,15,3232.0,138976,Yes,Yes,Yes,No,0
T05614,Domestic,Singapore,24,8194.76,367928,No,No,Yes,No,1
T05615,International,UK,18,9231.6,621720,Yes,No,No,No,1
T05616,Domestic,USA,11,5426.0,108520,No,No,Yes,No,0
T05617,Domestic,Europe,25,7653.77,309016,Yes,No,No,No,3
T05618,International,India,18,3265.36,146608,Yes,No,No,No,1
T05619,International,Australia,1,6196.81,395040,Yes,Yes,No,Yes,3
T05620,Domestic,UAE,10,1105.5,94171,Yes,Yes,No,Yes,5
T05621,Domestic,Europe,22,531.77,15255,Yes,No,No,No,3
T05622,Domestic,UK,7,7633.26,484828,Yes,No,Yes,Yes,2
T05623,Domestic,USA,13,2488.0,129376,Yes,No,Yes,No,0
T05624,Domestic,Europe,25,6682.46,319500,Yes,Yes,No,Yes,3
T05625,Domestic,Singapore,8,8042.18,578305,Yes,No,No,No,5
T05626,International,UAE,8,6772.95,396522,Yes,No,No,Yes,4
T05627,International,Australia,23,6363.0,241794,Yes,No,No,No,0
T05628,International,UAE,20,2069.76,145728,No,Yes,No,No,1
T05629,International,UAE,28,2484.55,111241,Yes,No,No,No,2
T05630,International,Australia,29,9174.76,337032,Yes,Yes,No,Yes,1
T05631,International,Australia,19,2682.84,154336,Yes,No,No,No,5
T05632,Domestic,Europe,27,2607.81,227915,No,No,No,Yes,5
T05633,International,India,13,7774.34,420449,Yes,No,No,No,1
T05634,Domestic,UAE,29,4241.0,275665,Yes,No,No,No,0
T05635,Domestic,Europe,23,1692.46,101893,Yes,No,No,No,1
T05636,Domestic,USA,5,5303.62,191590,Yes,No,No,Yes,3
T05637,International,Australia,8,4519.76,156808,Yes,No,No,No,1
T05638,Domestic,USA,16,1707.59,81788,Yes,No,Yes,No,2
T05639,International,USA,29,7266.39,340470,Yes,Yes,No,Yes,2
T05640,International,Singapore,28,6831.06,274022,Yes,No,Yes,No,4
T05641,International,Australia,9,3429.59,214260,Yes,No,No,No,2
T05642,Domestic,UAE,29,3691.66,252389,Yes,Yes,No,No,1
T05643,Domestic,UK,4,2651.66,160138,Yes,Yes,No,No,2
T05644,International,Australia,17,7649.0,359503,Yes,No,No,No,0
T05645,International,Australia,23,4876.91,345304,Yes,No,Yes,No,2
T05646,Domestic,UK,4,477.18,24843,Yes,No,No,Yes,3
T05647,Domestic,UK,24,5073.0,228285,Yes,Yes,No,No,0
T05648,International,USA,13,8177.72,540826,Yes,No,No,No,4
T05649,International,Australia,11,5033.49,417144,Yes,No,No,No,3
T05650,International,Singapore,11,7355.88,240192,No,No,No,Yes,1
T05651,International,Singapore,17,2088.38,151301,Yes,No,No,No,1
T05652,International,UK,11,9457.98,723825,No,No,No,No,1
T05653,Domestic,UK,15,6766.23,503230,Yes,No,No,No,3
T05654,Domestic,Australia,12,1454.14,77250,Yes,No,No,No,3
T05655,International,Europe,18,545.89,44660,Yes,No,No,No,3
T05656,Domestic,USA,14,2003.0,72108,Yes,No,No,Yes,0
T05657,Domestic,Europe,9,3435.8,152040,Yes,Yes,No,No,5
T05658,International,UAE,18,960.0,67200,Yes,Yes,Yes,No,0
T05659,Domestic,Europe,9,1420.02,50715,Yes,Yes,Yes,No,1
T05660,International,UAE,13,2754.25,118833,Yes,Yes,No,No,5
T05661,International,UK,21,6314.63,190675,Yes,No,No,Yes,2
T05662,Domestic,India,4,3754.38,268170,Yes,No,No,No,1
T05663,International,UAE,18,1536.67,33320,Yes,Yes,No,Yes,4
T05664,International,UK,17,7446.0,148920,Yes,Yes,No,No,0
T05665,Domestic,UAE,5,3584.06,167552,Yes,Yes,No,No,3
T05666,Domestic,Australia,25,8274.0,289590,No,Yes,No,No,0
T05667,Domestic,UK,19,1504.97,126321,Yes,No,No,No,3
T05668,International,Singapore,4,4405.71,194960,Yes,No,No,No,5
T05669,International,Europe,22,7512.69,496845,No,No,No,Yes,4
T05670,Domestic,UK,5,6809.24,263655,No,No,No,No,5
T05671,Domestic,Australia,9,2541.12,181830,Yes,No,No,No,4
T05672,Domestic,USA,21,6807.0,238245,Yes,No,No,No,0
T05673,International,Europe,12,2494.16,127200,Yes,Yes,No,No,3
T05674,International,Europe,13,2893.45,80025,Yes,No,No,No,5
T05675,International,Europe,20,5562.8,144744,Yes,Yes,No,No,4
T05676,Domestic,Singapore,10,9761.78,766997,Yes,No,No,No,1
T05677,Domestic,Europe,9,5740.84,134734,Yes,No,No,No,1
T05678,International,Singapore,21,1381.19,36672,Yes,Yes,No,Yes,5
T05679,Domestic,India,10,7680.13,465120,Yes,No,No,No,3
T05680,International,India,3,4298.14,152160,Yes,No,No,No,5
T05681,Domestic,UK,20,5399.0,215960,No,No,No,No,0
T05682,International,India,4,7187.09,187008,Yes,No,No,No,4
T05683,International,UK,20,8772.0,438600,Yes,No,Yes,Yes,0
T05684,International,USA,10,6962.9,177625,Yes,No,No,No,1
T05685,International,Europe,22,1566.18,33960,Yes,No,No,No,4
T05686,Domestic,USA,27,3257.73,234260,Yes,No,No,No,5
T05687,Domestic,USA,9,5131.0,266812,No,Yes,No,Yes,0
T05688,Domestic,Europe,23,3708.1,193050,Yes,Yes,No,No,2
T05689,Domestic,Europe,3,2059.33,105024,Yes,Yes,No,No,3
T05690,International,UK,16,3865.48,275169,Yes,Yes,No,No,3
T05691,International,Singapore,3,1242.76,49172,Yes,No,No,No,2
T05692,Domestic,USA,16,6087.76,149088,Yes,Yes,No,Yes,1
T05693,International,UK,12,989.7,53650,Yes,No,No,No,4
T05694,Domestic,Singapore,29,4869.73,238004,No,Yes,No,No,3
T05695,Domestic,UK,24,8261.36,473110,Yes,No,No,Yes,2
T05696,International,UK,26,1590.0,124889,Yes,No,No,Yes,5
T05697,International,UK,4,7295.2,584892,Yes,No,No,No,2
T05698,International,USA,26,7331.38,209468,Yes,No,No,No,1
T05699,International,Australia,28,4228.7,138080,Yes,Yes,No,No,1
T05700,International,UAE,17,1277.0,89390,No,No,No,No,0
T05701,Domestic,India,15,8088.6,386730,Yes,No,No,No,3
T05702,International,India,14,9781.0,322773,Yes,Yes,No,No,0
T05703,International,Europe,5,5702.86,403784,Yes,No,Yes,No,2
T05704,International,Singapore,27,7129.91,556560,Yes,No,No,No,4
T05705,Domestic,USA,26,1128.06,73380,Yes,No,No,Yes,4
T05706,International,Europe,22,2647.96,89166,Yes,Yes,No,No,1
T05707,International,India,4,4973.41,199504,Yes,Yes,Yes,No,4
T05708,International,Australia,15,8366.8,380982,No,No,Yes,No,4
T05709,International,Australia,28,7376.18,343871,Yes,Yes,No,Yes,4
T05710,International,UK,16,8683.94,551562,Yes,No,No,No,2
T05711,International,Europe,1,3747.58,134079,No,No,No,No,4
T05712,International,USA,27,8555.61,747735,Yes,No,Yes,No,5
T05713,International,Australia,5,6276.72,306225,Yes,Yes,No,Yes,4
T05714,Domestic,Singapore,25,6879.94,559425,Yes,No,Yes,No,4
T05715,International,Europe,24,3538.0,265350,Yes,No,No,No,0
T05716,Domestic,Australia,16,7941.55,396912,Yes,Yes,No,No,2
T05717,International,Australia,8,4201.26,312951,Yes,Yes,Yes,No,1
T05718,International,India,28,9474.0,663180,Yes,Yes,No,No,0
T05719,International,USA,1,1624.5,70766,Yes,No,Yes,No,3
T05720,Domestic,Australia,12,6270.45,143638,Yes,Yes,Yes,No,2
T05721,International,India,19,5369.29,421740,Yes,No,Yes,Yes,5
T05722,International,Singapore,27,7088.71,177144,Yes,No,No,No,2
T05723,International,Europe,14,6927.17,529920,Yes,Yes,Yes,No,3
T05724,International,Europe,26,5633.03,466830,Yes,No,No,No,3
T05725,International,USA,14,6475.4,350880,Yes,No,No,No,3
T05726,Domestic,Singapore,10,665.42,46851,Yes,Yes,No,No,1
T05727,Domestic,Europe,9,3035.51,230370,Yes,Yes,No,No,4
T05728,Domestic,Australia,3,4727.09,369150,Yes,Yes,No,Yes,2
T05729,International,Singapore,19,6663.19,469560,Yes,Yes,No,No,4
T05730,International,UK,26,5569.26,187178,Yes,No,No,No,4
T05731,International,Singapore,10,8418.21,363207,Yes,No,No,No,5
T05732,Domestic,UK,1,8989.32,601713,Yes,No,Yes,No,3
T05733,Domestic,India,9,3268.3,93380,Yes,Yes,Yes,No,1
T05734,Domestic,UK,5,2520.13,203524,Yes,No,No,Yes,5
T05735,Domestic,Singapore,27,5540.0,127420,Yes,No,No,No,0
T05736,Domestic,UAE,5,7058.94,331338,Yes,No,Yes,No,1
T05737,Domestic,Australia,11,2193.39,116522,Yes,Yes,No,No,4
T05738,Domestic,Europe,29,9155.16,560520,No,No,No,No,1
T05739,Domestic,Europe,26,9002.5,325210,Yes,Yes,No,No,3
T05740,International,Australia,10,6824.0,204720,Yes,No,No,Yes,0
T05741,Domestic,Singapore,15,3224.52,167874,No,Yes,No,No,3
T05742,International,UAE,15,1837.0,40414,Yes,No,No,No,0
T05743,International,USA,22,5537.42,269544,Yes,No,No,Yes,5
T05744,International,India,22,847.66,20218,No,No,No,No,4
T05745,International,UK,14,7006.0,392336,Yes,Yes,No,Yes,0
T05746,International,UK,24,1799.0,86352,Yes,No,No,Yes,0
T05747,International,UK,9,6928.0,166272,Yes,No,No,No,0
T05748,International,Singapore,28,1540.56,44016,Yes,No,No,No,1
T05749,Domestic,Europe,26,6265.98,533764,Yes,No,No,No,5
T05750,Domestic,Singapore,10,1172.08,50232,Yes,No,No,No,1
T05751,Domestic,Singapore,14,7698.08,183612,Yes,Yes,Yes,No,4
T05752,International,Europe,17,6575.0,453675,No,No,Yes,Yes,0
T05753,International,UAE,14,5168.62,217284,Yes,Yes,Yes,No,5
T05754,Domestic,Australia,26,4000.75,212448,Yes,No,No,No,5
T05755,Domestic,UK,10,2016.84,63000,Yes,Yes,No,No,2
T05756,Domestic,UAE,26,3639.66,256490,Yes,No,No,No,4
T05757,International,USA,7,2032.01,141624,Yes,No,No,Yes,5
T05758,International,Australia,26,3986.0,302936,No,No,No,Yes,0
T05759,International,India,26,5325.0,165075,Yes,No,No,Yes,0
T05760,International,UK,20,2171.22,129708,No,No,No,No,5
T05761,Domestic,Europe,21,5082.28,207440,No,No,No,No,1
T05762,International,Singapore,22,4377.56,298998,Yes,No,Yes,Yes,4
T05763,Domestic,Singapore,13,3261.0,247836,Yes,No,Yes,No,0
T05764,Domestic,USA,6,3662.69,287692,No,Yes,No,No,5
T05765,Domestic,Singapore,5,6252.0,443892,Yes,No,No,No,0
T05766,International,USA,12,5361.15,166068,Yes,Yes,No,No,5
T05767,International,UK,26,4941.13,262493,Yes,Yes,No,Yes,4
T05768,Domestic,Australia,11,4289.1,156585,Yes,No,No,Yes,5
T05769,International,UAE,6,5159.27,386784,Yes,Yes,No,No,2
T05770,International,India,15,4245.72,136213,Yes,No,No,Yes,5
T05771,International,Singapore,20,2812.1,149328,Yes,Yes,No,Yes,5
T05772,Domestic,UK,28,1232.28,85504,Yes,No,No,Yes,4
T05773,International,USA,27,1815.07,94376,Yes,Yes,No,No,5
T05774,Domestic,India,24,3459.8,255068,No,No,No,No,4
T05775,International,India,17,2367.39,101065,Yes,No,No,No,2
T05776,Domestic,USA,19,2971.87,206208,Yes,Yes,No,Yes,4
T05777,International,Europe,8,9127.0,237302,Yes,No,Yes,No,0
T05778,Domestic,Europe,25,3968.95,288301,Yes,Yes,Yes,No,4
T05779,Domestic,USA,3,7478.63,295906,Yes,No,No,No,2
T05780,International,USA,12,7676.36,342552,Yes,No,No,No,3
T05781,International,UAE,26,7169.0,475860,Yes,No,No,No,5
T05782,International,UAE,5,2616.76,65251,Yes,Yes,No,No,4
T05783,International,UAE,16,6544.39,571960,No,No,No,No,5
T05784,Domestic,UK,15,851.62,26070,Yes,Yes,Yes,No,1
T05785,International,Europe,15,3047.0,188914,Yes,No,No,No,0
T05786,International,Europe,1,8153.0,260896,Yes,No,No,No,0
T05787,International,India,1,2865.52,166668,Yes,No,Yes,No,1
T05788,Domestic,USA,26,4672.64,309920,Yes,No,No,No,1
T05789,Domestic,UK,15,6436.29,397746,Yes,Yes,No,No,4
T05790,International,Europe,10,2367.68,82144,Yes,No,No,No,1
T05791,International,USA,10,7517.3,319480,Yes,No,Yes,Yes,3
T05792,International,UAE,7,6213.55,460558,Yes,Yes,No,Yes,5
T05793,International,Europe,25,5001.39,154924,Yes,No,Yes,No,5
T05794,International,India,27,9375.42,644292,No,Yes,No,Yes,2
T05795,International,USA,1,2515.66,120649,Yes,No,No,Yes,1
T05796,International,UK,25,2636.2,158710,Yes,No,Yes,Yes,1
T05797,Domestic,USA,9,4557.25,295362,Yes,Yes,No,No,3
T05798,Domestic,UK,12,8183.0,212758,Yes,No,No,No,0
T05799,Domestic,Australia,5,2647.0,116468,Yes,No,No,Yes,0
T05800,International,India,10,1026.85,27264,Yes,Yes,No,No,5
T05801,International,UAE,7,2105.23,53567,Yes,No,Yes,No,5
T05802,International,Europe,20,8134.36,449769,Yes,No,No,No,4
T05803,Domestic,USA,13,8015.19,263996,Yes,Yes,Yes,No,3
T05804,Domestic,UAE,28,8446.72,281440,Yes,No,No,Yes,2
T05805,International,Europe,10,3859.85,84399,Yes,Yes,Yes,No,2
T05806,Domestic,USA,15,4692.78,214398,Yes,No,Yes,No,3
T05807,International,Singapore,7,2032.21,158700,Yes,No,No,No,2
T05808,International,USA,5,6131.0,465956,Yes,No,No,Yes,0
T05809,Domestic,UAE,2,7353.78,382850,Yes,No,No,No,2
T05810,International,Australia,19,6921.6,482869,Yes,No,No,No,2
T05811,Domestic,UAE,21,6235.4,430625,Yes,No,No,No,3
T05812,International,India,19,2354.86,165132,No,Yes,No,No,3
T05813,Domestic,India,20,665.56,43659,Yes,No,No,No,2
T05814,International,India,25,7977.2,309320,Yes,No,No,No,1
T05815,Domestic,Singapore,28,1007.08,75970,Yes,No,No,No,3
T05816,International,Europe,7,7391.86,408714,No,No,No,No,4
T05817,Domestic,Singapore,28,6839.36,289185,Yes,No,No,Yes,4
T05818,International,UK,11,4475.0,187950,Yes,No,No,No,0
T05819,Domestic,USA,23,6089.9,240958,Yes,Yes,No,No,2
T05820,International,Europe,27,900.62,24813,No,Yes,Yes,Yes,1
T05821,International,UAE,14,6611.0,271051,Yes,No,No,No,0
T05822,Domestic,Europe,11,7043.57,396036,Yes,No,No,No,2
T05823,International,Singapore,15,7168.12,380800,Yes,Yes,Yes,No,3
T05824,International,Australia,12,4927.29,160260,Yes,No,No,No,4
T05825,Domestic,Singapore,21,4901.96,368764,Yes,No,No,Yes,5
T05826,Domestic,Europe,8,4867.66,99340,Yes,No,No,No,1
T05827,International,UAE,24,5386.46,452884,Yes,Yes,No,No,5
T05828,International,India,10,6406.77,257002,Yes,No,No,Yes,4
T05829,Domestic,Europe,18,5000.49,342984,No,Yes,No,No,5
T05830,International,USA,26,1029.66,42666,Yes,No,No,No,3
T05831,Domestic,UK,28,4197.91,205437,Yes,No,No,No,2
T05832,Domestic,Europe,14,3711.12,205036,Yes,Yes,Yes,No,3
T05833,International,UAE,12,3957.37,214522,Yes,No,Yes,No,5
T05834,Domestic,USA,22,3827.83,321293,Yes,No,No,No,3
T05835,Domestic,USA,19,4128.52,322272,No,Yes,Yes,No,4
T05836,Domestic,UAE,4,2684.22,95865,No,Yes,Yes,No,1
T05837,International,UAE,20,8391.67,517128,Yes,Yes,No,Yes,3
T05838,International,Singapore,2,6176.18,287928,Yes,Yes,Yes,No,4
T05839,International,India,29,8369.2,555100,Yes,Yes,No,No,1
T05840,International,India,7,1522.23,45965,No,No,No,No,2
T05841,International,UK,16,2762.38,100848,Yes,No,No,No,5
T05842,Domestic,UAE,24,2313.6,185493,Yes,No,Yes,No,2
T05843,International,India,25,3257.0,104224,Yes,No,No,Yes,0
T05844,Domestic,UAE,9,5524.06,191648,No,Yes,No,Yes,4
T05845,International,UAE,25,911.4,23250,Yes,No,No,No,1
T05846,International,Singapore,9,8979.91,658329,Yes,No,No,Yes,3
T05847,International,Australia,28,1819.0,53032,Yes,No,Yes,No,2
T05848,Domestic,Europe,16,3497.62,103501,Yes,No,No,No,1
T05849,International,Europe,6,4016.91,313560,Yes,Yes,No,No,4
T05850,Domestic,Singapore,15,7397.0,355056,Yes,No,No,No,0
T05851,Domestic,Europe,13,2848.55,109742,No,No,No,Yes,2
T05852,Domestic,Singapore,14,6854.43,151660,No,No,No,No,5
T05853,International,India,18,6736.52,254338,Yes,No,No,No,1
T05854,International,Europe,26,3413.2,113280,Yes,Yes,No,No,5
T05855,International,UK,5,4427.64,239454,Yes,Yes,No,No,1
T05856,International,Europe,9,1204.42,57763,Yes,Yes,No,No,1
T05857,Domestic,UAE,10,4097.16,346476,Yes,No,No,Yes,4
T05858,Domestic,UK,25,723.14,20384,Yes,Yes,No,Yes,4
T05859,International,Singapore,23,907.61,31488,Yes,Yes,Yes,Yes,4
T05860,Domestic,Singapore,19,8186.49,200054,Yes,No,No,No,3
T05861,International,USA,29,7030.52,301308,Yes,No,No,Yes,1
T05862,International,UK,28,7455.59,372624,No,No,No,No,2
T05863,International,UK,6,5988.48,218625,Yes,Yes,No,No,5
T05864,Domestic,USA,2,9138.82,237792,Yes,No,Yes,Yes,4
T05865,Domestic,UK,28,1468.41,49352,No,Yes,No,Yes,4
T05866,Domestic,UK,19,4290.91,303808,Yes,No,No,No,5
T05867,Domestic,USA,5,7010.81,209412,Yes,Yes,No,No,5
T05868,International,Europe,14,4694.2,134120,Yes,No,No,No,1
T05869,International,Australia,22,6332.98,157918,Yes,No,No,No,4
T05870,Domestic,Europe,6,5398.21,179160,Yes,No,No,No,5
T05871,Domestic,UAE,4,4285.25,336922,No,No,No,No,3
T05872,International,Australia,3,5745.98,128205,Yes,Yes,No,No,3
T05873,International,Australia,1,7838.28,552370,Yes,No,No,No,4
T05874,International,Europe,9,6609.47,431408,Yes,Yes,No,No,5
T05875,Domestic,UK,15,6907.04,507456,Yes,No,No,No,1
T05876,International,India,3,6869.8,553790,Yes,No,No,No,1
T05877,International,USA,22,1608.18,62358,Yes,Yes,No,Yes,1
T05878,International,UAE,20,1784.0,42816,Yes,No,No,Yes,0
T05879,International,UAE,3,3958.8,304732,Yes,No,No,No,4
T05880,Domestic,UK,18,6909.98,155122,Yes,Yes,No,Yes,1
T05881,International,Singapore,4,3286.64,174600,Yes,Yes,No,Yes,3
T05882,International,India,19,3888.67,292536,Yes,No,No,No,5
T05883,International,UAE,26,5171.75,393105,Yes,No,Yes,Yes,2
T05884,International,Singapore,23,1130.39,51788,Yes,No,Yes,No,2
T05885,International,UAE,13,7613.62,450602,Yes,No,No,No,1
T05886,Domestic,India,17,5063.23,179248,Yes,No,No,No,2
T05887,Domestic,UK,20,8754.05,537785,Yes,No,Yes,Yes,2
T05888,Domestic,Australia,26,6698.0,314806,Yes,No,No,No,0
T05889,International,UK,6,2267.33,62634,Yes,Yes,No,No,3
T05890,International,India,6,6606.23,231627,Yes,No,No,No,3
T05891,International,Singapore,11,9468.0,407124,Yes,No,No,No,0
T05892,International,UAE,1,6064.0,412352,No,No,No,No,0
T05893,International,UK,23,3998.15,274758,Yes,Yes,Yes,No,2
T05894,Domestic,USA,16,5095.16,259628,Yes,No,No,No,4
T05895,Domestic,UK,19,1739.14,151996,Yes,No,No,No,5
T05896,Domestic,Europe,28,2259.8,107500,Yes,No,No,No,5
T05897,Domestic,Singapore,19,3405.58,138294,Yes,No,No,No,2
T05898,Domestic,Europe,5,7966.25,634536,No,No,No,Yes,5
T05899,Domestic,UK,25,6964.0,313380,Yes,Yes,No,No,0
T05900,Domestic,India,16,6266.46,166450,Yes,No,No,No,3
T05901,Domestic,Australia,3,1084.7,39600,Yes,Yes,No,No,5
T05902,Domestic,Europe,16,3385.41,165675,Yes,Yes,No,No,2
T05903,Domestic,UAE,25,5131.13,328217,Yes,No,No,Yes,4
T05904,International,UAE,14,4855.78,126400,Yes,Yes,No,No,2
T05905,Domestic,Singapore,19,4856.88,153636,Yes,Yes,No,No,1
T05906,Domestic,UK,9,8158.6,560670,Yes,Yes,No,Yes,2
T05907,Domestic,India,15,4446.0,200070,Yes,No,No,No,0
T05908,International,Europe,12,2145.92,127680,Yes,Yes,No,No,3
T05909,Domestic,UAE,8,4388.78,368377,Yes,Yes,Yes,No,3
T05910,International,Europe,17,2652.1,222984,Yes,No,No,No,5
T05911,Domestic,Europe,25,8588.0,188936,Yes,No,No,No,0
T05912,International,Singapore,16,2720.48,58296,Yes,No,No,No,1
T05913,International,UK,19,516.0,11352,Yes,No,No,Yes,0
T05914,International,USA,29,6308.87,479537,No,No,Yes,No,2
T05915,International,Singapore,10,920.0,62560,Yes,No,No,Yes,0
T05916,Domestic,India,11,7482.0,344172,Yes,No,No,No,0
T05917,International,UK,10,1043.7,44730,Yes,No,No,No,1
T05918,International,India,24,1600.03,91630,Yes,No,Yes,Yes,2
T05919,International,India,20,5495.47,321732,Yes,No,No,No,4
T05920,International,India,11,2558.65,58254,Yes,Yes,Yes,Yes,4
T05921,International,UAE,27,3590.65,133525,Yes,No,Yes,No,3
T05922,Domestic,India,18,6875.22,456360,Yes,Yes,No,No,5
T05923,International,USA,7,6705.0,154215,Yes,No,Yes,No,0
T05924,International,UAE,18,5608.56,208565,Yes,No,No,No,3
T05925,International,USA,25,3048.78,236436,Yes,No,No,No,1
T05926,International,Australia,14,4641.36,120768,Yes,No,No,No,4
T05927,International,UAE,24,1065.0,30885,Yes,No,No,Yes,0
T05928,Domestic,Australia,5,2755.76,73112,Yes,No,No,Yes,1
T05929,International,UK,17,8937.97,662496,Yes,No,No,Yes,5
T05930,Domestic,Europe,7,2840.04,57960,Yes,No,No,No,1
T05931,Domestic,UAE,10,1920.0,144000,No,Yes,No,No,0
T05932,International,UAE,20,4544.01,341836,Yes,Yes,No,Yes,5
T05933,International,UK,10,7082.46,354123,Yes,No,Yes,No,1
T05934,International,Singapore,5,5249.07,301964,No,No,No,No,5
T05935,International,Europe,15,7575.0,371175,No,Yes,No,No,0
T05936,International,UK,5,3263.0,241462,No,No,No,No,0
T05937,Domestic,UAE,19,3749.46,120292,Yes,No,No,No,5
T05938,International,Singapore,1,2114.8,114504,Yes,No,No,No,2
