Policy_ID,Sub_Type,Property_Type,Property_Value,Annual_Premium,Risk_Type,Location,Claim_Status,No_Claim_Years
PR04292,Fire Insurance,House,3543992,12435.26,Flood,Industrial,No,2
PR04293,Fire Insurance,House,253943,1297.0,Earthquake,Urban,Yes,0
PR04294,Home Insurance,House,4263685,33218.17,Flood,Rural,No,4
PR04295,Theft Insurance,Warehouse,8835237,79140.8,Earthquake,Coastal,No,2
PR04296,Theft Insurance,House,1544295,11986.08,Fire,Urban,No,3
PR04297,Home Insurance,Warehouse,3086664,23493.64,Earthquake,Coastal,Yes,4
PR04298,Home Insurance,Warehouse,9918722,44790.2,Flood,Urban,No,4
PR04299,Theft Insurance,Shop,458543,1467.06,Fire,Industrial,No,1
PR04300,Theft Insurance,Warehouse,7933173,49905.76,Earthquake,Industrial,Yes,3
PR04301,Theft Insurance,Shop,5615158,52244.0,Fire,Rural,No,0
PR04302,Home Insurance,Factory,7807240,34507.18,Flood,Coastal,Yes,5
PR04303,Fire Insurance,Shop,7430443,59759.93,Earthquake,Industrial,No,2
PR04304,Theft Insurance,House,9854118,54925.08,Theft,Industrial,No,1
PR04305,Theft Insurance,Shop,9118447,40772.82,Flood,Coastal,Yes,2
PR04306,Fire Insurance,House,3294082,7660.0,Flood,Rural,No,0
PR04307,Fire Insurance,Warehouse,1939910,13746.0,Earthquake,Industrial,No,0
PR04308,Home Insurance,House,4033057,24191.87,Fire,Urban,No,4
PR04309,Theft Insurance,Shop,6474721,29205.0,Fire,Rural,No,0
PR04310,Theft Insurance,Apartment,7604898,64443.8,Flood,Rural,No,2
PR04311,Home Insurance,Apartment,9832063,47525.49,Flood,Industrial,No,3
PR04312,Theft Insurance,Shop,6232610,18573.48,Fire,Rural,No,3
PR04313,Fire Insurance,Factory,358952,899.31,Flood,Coastal,No,4
PR04314,Theft Insurance,House,415908,3221.57,Fire,Rural,No,5
PR04315,Home Insurance,Shop,434371,3318.18,Earthquake,Coastal,No,2
PR04316,Theft Insurance,Shop,6575507,52990.07,Fire,Coastal,Yes,2
PR04317,Home Insurance,Apartment,6367434,23241.0,Theft,Industrial,No,0
PR04318,Home Insurance,Warehouse,2034596,8388.13,Flood,Urban,Yes,2
PR04319,Theft Insurance,Factory,5178567,23253.44,Theft,Urban,No,1
PR04320,Home Insurance,Shop,1913498,9849.12,Earthquake,Urban,No,5
PR04321,Home Insurance,Warehouse,3295604,31459.0,Fire,Coastal,No,0
PR04322,Fire Insurance,Shop,1680531,15361.5,Flood,Rural,No,1
PR04323,Fire Insurance,Apartment,7537128,36196.49,Flood,Coastal,No,4
PR04324,Fire Insurance,Warehouse,2509938,17594.64,Earthquake,Urban,No,3
PR04325,Home Insurance,Warehouse,1076745,7906.54,Earthquake,Coastal,No,4
PR04326,Home Insurance,Factory,3084836,6881.05,Earthquake,Coastal,Yes,3
PR04327,Theft Insurance,Factory,528565,1978.48,Theft,Coastal,No,4
PR04328,Theft Insurance,House,9745965,21126.88,Flood,Coastal,No,2
PR04329,Home Insurance,Apartment,2261070,21225.82,Flood,Coastal,No,1
PR04330,Home Insurance,Apartment,4640353,21877.07,Theft,Coastal,No,3
PR04331,Fire Insurance,House,8170810,64861.0,Theft,Coastal,No,0
PR04332,Home Insurance,Apartment,4680232,27385.12,Fire,Rural,No,1
PR04333,Theft Insurance,Apartment,7876492,75739.0,Fire,Coastal,No,0
PR04334,Home Insurance,Warehouse,2139970,12653.76,Theft,Industrial,No,1
PR04335,Home Insurance,Warehouse,793082,5103.84,Earthquake,Industrial,No,1
PR04336,Fire Insurance,Shop,3824041,30506.4,Fire,Coastal,No,4
PR04337,Theft Insurance,Warehouse,6674458,61214.19,Theft,Rural,No,3
PR04338,Home Insurance,Factory,4085930,17551.35,Flood,Industrial,Yes,3
PR04339,Home Insurance,Warehouse,9683638,53653.04,Earthquake,Rural,Yes,1
PR04340,Home Insurance,Shop,8388717,31818.05,Fire,Rural,No,2
PR04341,Home Insurance,House,499718,1328.23,Theft,Rural,Yes,2
PR04342,Home Insurance,House,6826707,17630.0,Earthquake,Coastal,No,0
PR04343,Home Insurance,Shop,3678728,26174.0,Fire,Coastal,No,0
PR04344,Theft Insurance,Shop,6645013,36144.84,Flood,Urban,No,4
PR04345,Home Insurance,House,9940996,29534.26,Theft,Industrial,No,1
PR04346,Theft Insurance,Warehouse,2688373,6104.0,Theft,Coastal,Yes,0
PR04347,Theft Insurance,Factory,4576116,35440.0,Flood,Industrial,No,0
PR04348,Home Insurance,House,4034693,23793.0,Theft,Industrial,Yes,5
PR04349,Home Insurance,Factory,8309952,44276.4,Fire,Industrial,No,1
PR04350,Fire Insurance,Warehouse,9178420,60795.13,Theft,Coastal,No,4
PR04351,Home Insurance,Shop,4997742,16174.0,Fire,Urban,No,0
PR04352,Theft Insurance,Factory,539829,3647.97,Earthquake,Rural,Yes,4
PR04353,Fire Insurance,Apartment,8908974,30568.97,Theft,Coastal,No,3
PR04354,Home Insurance,Shop,7799786,55331.94,Flood,Rural,No,4
PR04355,Home Insurance,House,9957924,82615.53,Earthquake,Industrial,No,2
PR04356,Home Insurance,Warehouse,7488442,22640.47,Flood,Coastal,No,2
PR04357,Home Insurance,Factory,2602376,13485.02,Fire,Urban,No,4
PR04358,Home Insurance,Apartment,3698939,33084.82,Theft,Coastal,No,2
PR04359,Home Insurance,Shop,8797589,53011.7,Flood,Industrial,No,3
PR04360,Theft Insurance,Shop,5177074,19830.3,Theft,Urban,Yes,1
PR04361,Home Insurance,Factory,2097952,17757.8,Theft,Coastal,No,2
PR04362,Home Insurance,Factory,9734813,55737.77,Fire,Industrial,No,2
PR04363,Theft Insurance,Warehouse,5569327,36401.26,Flood,Urban,No,4
PR04364,Home Insurance,Shop,6252681,51442.73,Theft,Rural,No,3
PR04365,Home Insurance,Factory,7055412,19328.54,Flood,Industrial,No,1
PR04366,Fire Insurance,Apartment,2474713,17128.38,Fire,Industrial,Yes,4
PR04367,Home Insurance,Factory,2012993,6403.08,Theft,Coastal,No,4
PR04368,Home Insurance,Factory,6280817,30358.18,Flood,Coastal,No,5
PR04369,Fire Insurance,Warehouse,5897299,39916.89,Earthquake,Rural,No,3
PR04370,Home Insurance,Warehouse,7700063,43388.52,Flood,Coastal,Yes,1
PR04371,Home Insurance,House,7684755,16020.03,Fire,Industrial,No,3
PR04372,Theft Insurance,Factory,1620804,13790.56,Theft,Urban,No,1
PR04373,Fire Insurance,Shop,2965075,12423.73,Flood,Rural,No,3
PR04374,Fire Insurance,Shop,4629237,17583.1,Flood,Rural,No,4
PR04375,Fire Insurance,Factory,7111833,50332.71,Earthquake,Industrial,No,4
PR04376,Fire Insurance,House,1958683,5977.0,Flood,Coastal,No,0
PR04377,Home Insurance,House,357504,1683.58,Flood,Coastal,No,2
PR04378,Home Insurance,Factory,4704504,27095.93,Fire,Industrial,No,5
PR04379,Theft Insurance,Warehouse,2908923,6130.92,Earthquake,Coastal,No,3
PR04380,Home Insurance,House,2566585,9469.47,Theft,Rural,No,5
PR04381,Home Insurance,Factory,325173,1345.0,Theft,Industrial,Yes,0
PR04382,Home Insurance,Warehouse,678119,3676.41,Earthquake,Rural,No,2
PR04383,Home Insurance,Factory,5790489,22782.49,Flood,Urban,Yes,3
PR04384,Home Insurance,House,3715776,17764.46,Fire,Urban,No,1
PR04385,Home Insurance,Shop,240928,1645.17,Theft,Rural,No,2
PR04386,Home Insurance,Factory,9739314,71439.26,Earthquake,Industrial,No,4
PR04387,Home Insurance,Apartment,7377120,71743.0,Fire,Urban,No,0
PR04388,Fire Insurance,Shop,6373049,29224.97,Fire,Industrial,No,2
PR04389,Home Insurance,Shop,3399124,22463.76,Fire,Urban,No,2
PR04390,Theft Insurance,House,8007913,41474.28,Earthquake,Coastal,No,4
PR04391,Home Insurance,Shop,2767746,21304.82,Theft,Rural,No,3
PR04392,Fire Insurance,Warehouse,1073052,3233.02,Flood,Coastal,No,1
PR04393,Theft Insurance,House,3635429,8206.31,Earthquake,Urban,No,4
PR04394,Theft Insurance,Warehouse,9660418,68960.64,Flood,Rural,No,1
PR04395,Home Insurance,House,9568774,47176.31,Theft,Urban,No,3
PR04396,Fire Insurance,Apartment,3232376,26640.54,Earthquake,Coastal,No,2
PR04397,Fire Insurance,Apartment,6294399,18475.94,Theft,Urban,No,1
PR04398,Home Insurance,Factory,8644295,64527.0,Theft,Rural,No,0
PR04399,Home Insurance,Warehouse,4506889,13867.0,Earthquake,Coastal,No,0
PR04400,Home Insurance,Apartment,1576587,10539.9,Flood,Coastal,No,4
PR04401,Fire Insurance,Factory,8216804,50358.48,Fire,Rural,No,3
PR04402,Fire Insurance,Factory,8873839,78328.43,Flood,Industrial,Yes,4
PR04403,Fire Insurance,House,8780512,33011.56,Earthquake,Urban,Yes,4
PR04404,Home Insurance,Apartment,9338508,82463.79,Flood,Coastal,No,5
PR04405,Fire Insurance,Shop,7199930,33893.34,Fire,Urban,No,4
PR04406,Fire Insurance,Apartment,7579763,20819.1,Flood,Urban,No,5
PR04407,Theft Insurance,Apartment,5680272,13198.0,Theft,Urban,Yes,0
PR04408,Fire Insurance,Shop,3150828,7175.0,Flood,Rural,No,0
PR04409,Fire Insurance,Shop,1328677,3995.7,Earthquake,Rural,No,4
PR04410,Home Insurance,Shop,9566948,26517.0,Flood,Industrial,Yes,0
PR04411,Fire Insurance,Shop,3078097,14816.24,Earthquake,Coastal,Yes,3
PR04412,Theft Insurance,Apartment,8525055,21265.64,Earthquake,Industrial,No,5
PR04413,Home Insurance,Apartment,6746347,29034.84,Earthquake,Urban,No,5
PR04414,Home Insurance,House,3425398,27371.28,Earthquake,Rural,No,4
PR04415,Theft Insurance,Warehouse,5969285,13200.0,Theft,Industrial,No,0
PR04416,Home Insurance,Warehouse,4096989,30236.92,Earthquake,Urban,No,1
PR04417,Home Insurance,Warehouse,2803785,11162.52,Flood,Urban,No,5
PR04418,Home Insurance,Factory,3158302,11714.08,Fire,Industrial,No,4
PR04419,Theft Insurance,Warehouse,4578054,30141.15,Fire,Coastal,Yes,4
PR04420,Home Insurance,Warehouse,1713364,9958.75,Theft,Rural,No,3
PR04421,Fire Insurance,Apartment,1347117,6513.43,Theft,Urban,No,2
PR04422,Theft Insurance,House,3156892,16722.48,Theft,Industrial,No,2
PR04423,Fire Insurance,Warehouse,7932037,41687.92,Flood,Rural,No,5
PR04424,Home Insurance,Warehouse,8787521,27651.28,Fire,Industrial,No,3
PR04425,Home Insurance,Warehouse,1590973,3835.36,Flood,Urban,No,3
PR04426,Theft Insurance,Warehouse,301178,2278.63,Fire,Urban,No,3
PR04427,Theft Insurance,House,6690547,18741.89,Fire,Industrial,No,5
PR04428,Home Insurance,Factory,7233846,61676.89,Flood,Coastal,No,2
PR04429,Home Insurance,Factory,1575700,6256.1,Fire,Rural,No,3
PR04430,Fire Insurance,Warehouse,1577119,15373.0,Flood,Coastal,No,0
PR04431,Home Insurance,Shop,5245233,45652.61,Earthquake,Rural,No,4
PR04432,Theft Insurance,Apartment,8444179,73410.36,Flood,Urban,No,4
PR04433,Fire Insurance,Apartment,2869152,11978.54,Theft,Rural,No,1
PR04434,Home Insurance,Shop,9478057,33345.48,Flood,Industrial,Yes,1
PR04435,Home Insurance,House,5416576,22218.37,Fire,Urban,No,5
PR04436,Fire Insurance,Warehouse,9400807,52151.71,Earthquake,Urban,No,5
PR04437,Theft Insurance,Apartment,7195723,30334.84,Theft,Urban,Yes,4
PR04438,Home Insurance,Shop,5842368,12193.0,Theft,Coastal,No,0
PR04439,Fire Insurance,Factory,7992364,53404.0,Earthquake,Coastal,No,2
PR04440,Fire Insurance,Warehouse,2067298,10715.18,Earthquake,Industrial,Yes,2
PR04441,Home Insurance,Warehouse,2636814,17903.96,Theft,Rural,No,5
PR04442,Home Insurance,Factory,2051096,10259.0,Fire,Urban,Yes,0
PR04443,Home Insurance,Shop,7881158,54735.12,Flood,Coastal,No,5
PR04444,Fire Insurance,Shop,274023,1168.81,Theft,Coastal,No,2
PR04445,Fire Insurance,Shop,6770552,54685.4,Fire,Coastal,Yes,5
PR04446,Fire Insurance,House,8473700,18142.42,Flood,Coastal,No,3
PR04447,Fire Insurance,House,5817754,27132.09,Fire,Industrial,No,5
PR04448,Theft Insurance,Apartment,8460258,77123.81,Theft,Coastal,No,4
PR04449,Home Insurance,Shop,9347262,73740.05,Theft,Urban,No,5
PR04450,Home Insurance,Warehouse,1255603,4398.77,Fire,Industrial,No,4
PR04451,Home Insurance,Warehouse,877236,4836.0,Earthquake,Coastal,No,0
PR04452,Theft Insurance,Factory,2182904,15193.53,Flood,Industrial,Yes,2
PR04453,Home Insurance,House,3072291,21115.08,Theft,Rural,No,1
PR04454,Fire Insurance,Factory,4846831,13561.24,Flood,Urban,No,1
PR04455,Home Insurance,Factory,5725805,28751.49,Fire,Coastal,Yes,2
PR04456,Theft Insurance,Apartment,7519623,23251.48,Theft,Rural,Yes,1
PR04457,Theft Insurance,House,5723922,35164.33,Earthquake,Coastal,Yes,5
PR04458,Home Insurance,Shop,6101900,54515.0,Earthquake,Urban,No,0
PR04459,Fire Insurance,Warehouse,9605955,31645.0,Fire,Industrial,No,0
PR04460,Fire Insurance,Factory,8119505,73428.34,Fire,Urban,No,2
PR04461,Home Insurance,Factory,1324642,3688.72,Theft,Industrial,No,1
PR04462,Theft Insurance,Shop,6762004,56092.81,Theft,Urban,Yes,5
PR04463,Fire Insurance,Shop,9077558,32774.0,Theft,Urban,No,0
PR04464,Home Insurance,House,3349457,30914.0,Theft,Coastal,No,0
PR04465,Home Insurance,Apartment,300095,1104.02,Fire,Urban,No,3
PR04466,Fire Insurance,Factory,540909,4786.9,Flood,Industrial,No,3
PR04467,Fire Insurance,Factory,4140492,41087.0,Theft,Industrial,No,0
PR04468,Fire Insurance,Apartment,8387518,26628.05,Fire,Urban,No,2
PR04469,Fire Insurance,Shop,3772882,14860.27,Fire,Rural,No,4
PR04470,Theft Insurance,House,705839,5310.07,Fire,Industrial,No,4
PR04471,Fire Insurance,Shop,3174966,26444.2,Earthquake,Industrial,No,5
PR04472,Home Insurance,Apartment,3265435,27625.0,Flood,Industrial,Yes,0
PR04473,Home Insurance,Factory,9244333,34381.0,Fire,Industrial,No,0
PR04474,Theft Insurance,Shop,1627347,3992.0,Theft,Industrial,No,0
PR04475,Theft Insurance,Warehouse,5345203,31573.15,Flood,Rural,No,2
PR04476,Theft Insurance,Shop,6220789,51608.38,Theft,Industrial,No,3
PR04477,Home Insurance,House,2245699,14619.0,Flood,Industrial,No,0
PR04478,Theft Insurance,Shop,562291,3952.0,Fire,Coastal,No,0
PR04479,Home Insurance,Factory,4058221,13909.14,Flood,Coastal,No,1
PR04480,Home Insurance,Shop,8474951,71709.23,Earthquake,Rural,No,2
PR04481,Fire Insurance,Factory,8451665,59751.88,Earthquake,Coastal,No,5
PR04482,Home Insurance,Shop,1121768,11163.0,Fire,Rural,No,0
PR04483,Home Insurance,Warehouse,2165072,7842.94,Flood,Coastal,No,1
PR04484,Home Insurance,Apartment,9258435,65359.93,Fire,Rural,No,4
PR04485,Home Insurance,Warehouse,9802286,40970.21,Fire,Rural,No,5
PR04486,Fire Insurance,Shop,9163878,42435.0,Theft,Industrial,Yes,0
PR04487,Fire Insurance,Shop,7016744,25754.0,Earthquake,Industrial,No,0
PR04488,Home Insurance,Shop,2579981,20100.78,Theft,Rural,No,1
PR04489,Home Insurance,House,4141337,37870.49,Flood,Industrial,No,2
PR04490,Fire Insurance,Apartment,5920435,49141.0,Theft,Industrial,No,0
PR04491,Home Insurance,Shop,8326714,56296.74,Earthquake,Coastal,No,4
PR04492,Fire Insurance,Factory,5241970,48038.0,Earthquake,Rural,No,0
PR04493,Theft Insurance,Factory,7636684,28076.89,Fire,Rural,Yes,4
PR04494,Fire Insurance,Warehouse,620927,2307.71,Theft,Rural,No,5
PR04495,Fire Insurance,Factory,8549168,62525.11,Flood,Rural,No,5
PR04496,Home Insurance,House,5986429,21523.18,Fire,Urban,No,3
PR04497,Fire Insurance,Apartment,7769140,51538.73,Theft,Industrial,No,3
PR04498,Theft Insurance,Factory,2292374,13928.68,Theft,Urban,No,4
PR04499,Home Insurance,House,4885014,42853.05,Fire,Coastal,No,2
PR04500,Home Insurance,Warehouse,4066004,11039.0,Earthquake,Rural,No,0
PR04501,Home Insurance,Shop,6084262,54985.0,Earthquake,Rural,No,0
PR04502,Fire Insurance,Shop,4777716,23798.04,Flood,Rural,No,3
PR04503,Theft Insurance,House,1310083,6948.2,Earthquake,Coastal,No,4
PR04504,Home Insurance,Shop,7588806,24345.0,Earthquake,Rural,No,0
PR04505,Fire Insurance,Warehouse,3681494,26803.0,Earthquake,Industrial,No,0
PR04506,Theft Insurance,Factory,2532606,5563.6,Fire,Industrial,No,2
PR04507,Theft Insurance,Apartment,4149252,12192.18,Flood,Rural,No,1
PR04508,Home Insurance,Apartment,7110838,42627.53,Fire,Industrial,No,3
PR04509,Fire Insurance,Apartment,6756811,30412.74,Earthquake,Industrial,No,3
PR04510,Theft Insurance,Shop,3451136,7522.48,Theft,Rural,No,1
PR04511,Home Insurance,Warehouse,4690361,28282.0,Theft,Urban,No,0
PR04512,Home Insurance,Factory,5840685,42515.95,Flood,Coastal,No,2
PR04513,Fire Insurance,Warehouse,8510525,79471.18,Theft,Industrial,Yes,2
PR04514,Home Insurance,House,3237745,25476.19,Fire,Urban,No,3
PR04515,Fire Insurance,Factory,6786507,40118.79,Theft,Rural,No,2
PR04516,Fire Insurance,House,7195597,32058.45,Fire,Coastal,No,5
PR04517,Theft Insurance,Apartment,2986583,17047.1,Theft,Industrial,No,1
PR04518,Theft Insurance,Shop,4922732,15221.0,Flood,Urban,No,0
PR04519,Home Insurance,Apartment,4493718,15660.43,Theft,Rural,No,5
PR04520,Theft Insurance,Factory,1348188,8614.2,Earthquake,Industrial,No,1
PR04521,Home Insurance,Shop,6652733,19703.63,Fire,Rural,No,4
PR04522,Fire Insurance,Shop,9613799,22153.78,Earthquake,Rural,No,3
PR04523,Home Insurance,Factory,4815753,15879.25,Flood,Coastal,No,2
PR04524,Home Insurance,House,7689916,26305.94,Theft,Industrial,No,4
PR04525,Fire Insurance,Apartment,3500376,10434.75,Fire,Coastal,Yes,2
PR04526,Theft Insurance,House,4457092,31162.67,Fire,Urban,No,5
PR04527,Home Insurance,Shop,3897642,31607.0,Flood,Coastal,No,0
PR04528,Fire Insurance,Factory,6269938,50895.0,Theft,Industrial,Yes,0
PR04529,Theft Insurance,House,8973573,79380.0,Earthquake,Industrial,No,0
PR04530,Fire Insurance,Warehouse,9894298,46020.45,Flood,Rural,No,2
PR04531,Home Insurance,Warehouse,3564016,29127.46,Flood,Coastal,No,4
PR04532,Theft Insurance,Factory,1813882,13141.0,Earthquake,Rural,No,0
PR04533,Fire Insurance,Apartment,3419911,6434.44,Flood,Industrial,Yes,4
PR04534,Fire Insurance,Shop,6397881,38486.11,Flood,Urban,No,2
PR04535,Theft Insurance,Shop,9504773,82629.21,Fire,Coastal,Yes,5
PR04536,Fire Insurance,Apartment,5649988,12451.05,Fire,Coastal,No,4
PR04537,Fire Insurance,Apartment,2927289,17264.89,Fire,Coastal,No,5
PR04538,Home Insurance,Warehouse,6661339,21581.15,Earthquake,Coastal,No,2
PR04539,Fire Insurance,Factory,7204124,67495.95,Fire,Urban,No,2
PR04540,Home Insurance,Warehouse,9415831,52153.33,Theft,Coastal,No,3
PR04541,Fire Insurance,Shop,9746272,83875.57,Fire,Coastal,No,2
PR04542,Theft Insurance,House,8071294,54647.72,Earthquake,Industrial,Yes,2
PR04543,Fire Insurance,Shop,9698349,85293.32,Earthquake,Urban,No,1
PR04544,Theft Insurance,Apartment,7307466,29098.0,Flood,Urban,No,0
PR04545,Home Insurance,Apartment,6026916,24078.51,Flood,Coastal,No,3
PR04546,Home Insurance,House,651928,5084.32,Theft,Industrial,No,3
PR04547,Theft Insurance,House,4598191,14357.88,Flood,Coastal,No,3
PR04548,Fire Insurance,Shop,8942686,31879.4,Fire,Rural,No,1
PR04549,Fire Insurance,Warehouse,2800137,16994.61,Theft,Urban,No,5
PR04550,Home Insurance,Apartment,7227987,40902.48,Theft,Rural,No,2
PR04551,Home Insurance,House,3771286,13272.0,Flood,Coastal,No,0
PR04552,Fire Insurance,Shop,8073940,65612.66,Flood,Urban,Yes,4
PR04553,Fire Insurance,Factory,8320710,21322.59,Theft,Urban,No,5
PR04554,Home Insurance,Warehouse,8583004,36952.35,Fire,Industrial,No,2
PR04555,Fire Insurance,Warehouse,2616534,17473.4,Fire,Coastal,No,1
PR04556,Fire Insurance,Apartment,5073446,25033.79,Fire,Coastal,No,2
PR04557,Home Insurance,House,8474329,71763.97,Theft,Urban,Yes,2
PR04558,Fire Insurance,Shop,7336142,28222.04,Theft,Coastal,No,1
PR04559,Home Insurance,Shop,4983276,42014.81,Fire,Urban,No,3
PR04560,Fire Insurance,Warehouse,6301397,45093.45,Theft,Rural,No,3
PR04561,Home Insurance,House,5579712,36600.0,Earthquake,Coastal,No,0
PR04562,Home Insurance,Factory,9869193,28849.0,Fire,Industrial,No,0
PR04563,Fire Insurance,Shop,4802943,9907.93,Theft,Urban,Yes,3
PR04564,Theft Insurance,Shop,4096293,32960.57,Flood,Rural,Yes,5
PR04565,Theft Insurance,House,1049203,1984.94,Fire,Coastal,No,4
PR04566,Home Insurance,Warehouse,9949636,87953.43,Fire,Coastal,No,2
PR04567,Fire Insurance,Apartment,1325431,3609.23,Theft,Urban,No,4
PR04568,Theft Insurance,Shop,3267259,29519.81,Theft,Coastal,No,2
PR04569,Home Insurance,Apartment,4204121,10321.11,Earthquake,Industrial,No,3
PR04570,Theft Insurance,Warehouse,1441565,12767.0,Theft,Industrial,No,0
PR04571,Theft Insurance,House,1972506,16363.68,Flood,Urban,No,5
PR04572,Theft Insurance,Apartment,742542,3701.0,Theft,Rural,No,0
PR04573,Theft Insurance,Shop,6169187,26264.43,Fire,Urban,No,4
PR04574,Home Insurance,Warehouse,3207108,11495.0,Fire,Urban,No,0
PR04575,Home Insurance,Factory,2018555,18897.25,Fire,Industrial,No,3
PR04576,Home Insurance,Apartment,2008766,15926.18,Flood,Coastal,No,5
PR04577,Home Insurance,Apartment,5673683,43398.34,Flood,Coastal,No,4
PR04578,Home Insurance,House,2531026,17758.43,Flood,Rural,No,5
PR04579,Home Insurance,Apartment,6278875,33711.96,Earthquake,Urban,Yes,2
PR04580,Home Insurance,House,760017,4072.0,Earthquake,Industrial,Yes,0
PR04581,Theft Insurance,Shop,4035183,34504.46,Flood,Rural,No,5
PR04582,Home Insurance,Apartment,8533855,53058.18,Flood,Rural,No,1
PR04583,Home Insurance,Warehouse,869050,1968.0,Fire,Coastal,No,0
PR04584,Home Insurance,Warehouse,8100061,59543.84,Fire,Coastal,No,2
PR04585,Home Insurance,Shop,8834639,70482.32,Fire,Rural,No,5
PR04586,Home Insurance,Warehouse,6242406,39639.69,Flood,Industrial,No,4
PR04587,Home Insurance,House,1801630,10467.4,Theft,Industrial,No,2
PR04588,Theft Insurance,Shop,6193666,38174.92,Theft,Coastal,No,1
PR04589,Home Insurance,Warehouse,2008129,5896.28,Flood,Rural,Yes,5
PR04590,Home Insurance,Factory,7123629,14665.65,Flood,Rural,No,3
PR04591,Home Insurance,Shop,5466256,49392.0,Theft,Rural,No,0
PR04592,Fire Insurance,Warehouse,4175038,31722.09,Fire,Coastal,No,4
PR04593,Home Insurance,Warehouse,9795091,32177.47,Fire,Urban,Yes,3
PR04594,Fire Insurance,Apartment,2853211,25517.68,Flood,Industrial,Yes,5
PR04595,Theft Insurance,House,3758231,8434.48,Theft,Rural,No,5
PR04596,Fire Insurance,Apartment,8137037,67360.54,Theft,Coastal,No,2
PR04597,Home Insurance,Shop,1513555,12536.48,Flood,Urban,Yes,5
PR04598,Theft Insurance,Factory,8134893,40598.96,Flood,Industrial,No,4
PR04599,Home Insurance,House,8116781,66299.45,Fire,Industrial,No,3
PR04600,Fire Insurance,Apartment,2423169,12648.43,Fire,Urban,No,4
PR04601,Fire Insurance,Shop,3437752,25175.22,Theft,Coastal,Yes,1
PR04602,Fire Insurance,Warehouse,4314520,23638.58,Fire,Coastal,No,1
PR04603,Fire Insurance,Warehouse,7971816,30818.0,Earthquake,Coastal,No,0
